NAC2_code;TOTAL_UNITS;TOTAL1;TOTAL2;TOTAL3;TOTAL4;TOTAL5;TOTAL6;TOTAL7;TOTAL8;TOTAL9;TOTAL10;TOTAL1_2;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT1_2;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT1_2;WHT1;WHT2;WHT3;WHT4;WHT5;WHT6;WHT7;WHT8;WHT9;WHT10;WHT1_2;WHM1;WHM2;WHM3;WHM4;WHM5;WHM6;WHM7;WHM8;WHM9;WHM10;WHM1_2;WHF1;WHF2;WHF3;WHF4;WHF5;WHF6;WHF7;WHF8;WHF9;WHF10;WHF1_2;BLKT1;BLKT2;BLKT3;BLKT4;BLKT5;BLKT6;BLKT7;BLKT8;BLKT9;BLKT10;BLKT1_2;BLKM1;BLKM2;BLKM3;BLKM4;BLKM5;BLKM6;BLKM7;BLKM8;BLKM9;BLKM10;BLKM1_2;BLKF1;BLKF2;BLKF3;BLKF4;BLKF5;BLKF6;BLKF7;BLKF8;BLKF9;BLKF10;BLKF1_2;HISPT1;HISPT2;HISPT3;HISPT4;HISPT5;HISPT6;HISPT7;HISPT8;HISPT9;HISPT10;HISPT1_2;HISPM1;HISPM2;HISPM3;HISPM4;HISPM5;HISPM6;HISPM7;HISPM8;HISPM9;HISPM10;HISPM1_2;HISPF1;HISPF2;HISPF3;HISPF4;HISPF5;HISPF6;HISPF7;HISPF8;HISPF9;HISPF10;HISPF1_2;ASIANT1;ASIANT2;ASIANT3;ASIANT4;ASIANT5;ASIANT6;ASIANT7;ASIANT8;ASIANT9;ASIANT10;ASIANT1_2;ASIANM1;ASIANM2;ASIANM3;ASIANM4;ASIANM5;ASIANM6;ASIANM7;ASIANM8;ASIANM9;ASIANM10;ASIANM1_2;ASIANF1;ASIANF2;ASIANF3;ASIANF4;ASIANF5;ASIANF6;ASIANF7;ASIANF8;ASIANF9;ASIANF10;ASIANF1_2;AIANT1;AIANT2;AIANT3;AIANT4;AIANT5;AIANT6;AIANT7;AIANT8;AIANT9;AIANT10;AIANT1_2;AIANM1;AIANM2;AIANM3;AIANM4;AIANM5;AIANM6;AIANM7;AIANM8;AIANM9;AIANM10;AIANM1_2;AIANF1;AIANF2;AIANF3;AIANF4;AIANF5;AIANF6;AIANF7;AIANF8;AIANF9;AIANF10;AIANF1_2;nhopiT1;nhopiT2;nhopiT3;nhopiT4;nhopiT5;nhopiT6;nhopiT7;nhopiT8;nhopiT9;nhopiT10;nhopiT1_2;NHOPIM1;NHOPIM2;NHOPIM3;NHOPIM4;NHOPIM5;NHOPIM6;NHOPIM7;NHOPIM8;NHOPIM9;NHOPIM10;NHOPIM1_2;NHOPIF1;NHOPIF2;NHOPIF3;NHOPIF4;NHOPIF5;NHOPIF6;NHOPIF7;NHOPIF8;NHOPIF9;NHOPIF10;NHOPIF1_2;tomrT1;tomrT2;tomrT3;tomrT4;tomrT5;tomrT6;tomrT7;tomrT8;tomrT9;tomrT10;tomrT1_2;TOMRM1;TOMRM2;TOMRM3;TOMRM4;TOMRM5;TOMRM6;TOMRM7;TOMRM8;TOMRM9;TOMRM10;TOMRM1_2;TOMRF1;TOMRF2;TOMRF3;TOMRF4;TOMRF5;TOMRF6;TOMRF7;TOMRF8;TOMRF9;TOMRF10;TOMRF1_2;MinT1;MinT2;MinT3;MinT4;MinT5;MinT6;MinT7;MinT8;MinT9;MinT10;MinT1_2;MinF1;MinF2;MinF3;MinF4;MinF5;MinF6;MinF7;MinF8;MinF9;MinF10;MinF1_2;MinM1;MinM2;MinM3;MinM4;MinM5;MinM6;MinM7;MinM8;MinM9;MinM10;MinM1_2;WHMp1;WHMp1_2;WHMp2;WHMp3;WHMp4;WHMp5;WHMp6;WHMp7;WHMp8;WHMp9;WHMp10;BLKMp1;BLKMp1_2;BLKMp2;BLKMp3;BLKMp4;BLKMp5;BLKMp6;BLKMp7;BLKMp8;BLKMp9;BLKMp10;HISPMp1;HISPMp1_2;HISPMp2;HISPMp3;HISPMp4;HISPMp5;HISPMp6;HISPMp7;HISPMp8;HISPMp9;HISPMp10;AIANMp1;AIANMp1_2;AIANMp2;AIANMp3;AIANMp4;AIANMp5;AIANMp6;AIANMp7;AIANMp8;AIANMp9;AIANMp10;nhopiMp1;nhopiMp1_2;nhopiMp2;nhopiMp3;nhopiMp4;nhopiMp5;nhopiMp6;nhopiMp7;nhopiMp8;nhopiMp9;nhopiMp10;asianMp1;asianMp1_2;asianMp2;asianMp3;asianMp4;asianMp5;asianMp6;asianMp7;asianMp8;asianMp9;asianMp10;tomrMp1;tomrMp1_2;tomrMp2;tomrMp3;tomrMp4;tomrMp5;tomrMp6;tomrMp7;tomrMp8;tomrMp9;tomrMp10;MinMp1;MinMp1_2;MinMp2;MinMp3;MinMp4;MinMp5;MinMp6;MinMp7;MinMp8;MinMp9;MinMp10;WHfp1;WHfp1_2;WHfp2;WHfp3;WHfp4;WHfp5;WHfp6;WHfp7;WHfp8;WHfp9;WHfp10;BLKfp1;BLKfp1_2;BLKfp2;BLKfp3;BLKfp4;BLKfp5;BLKfp6;BLKfp7;BLKfp8;BLKfp9;BLKfp10;HISPfp1;HISPfp1_2;HISPfp2;HISPfp3;HISPfp4;HISPfp5;HISPfp6;HISPfp7;HISPfp8;HISPfp9;HISPfp10;AIANfp1;AIANfp1_2;AIANfp2;AIANfp3;AIANfp4;AIANfp5;AIANfp6;AIANfp7;AIANfp8;AIANfp9;AIANfp10;nhopifp1;nhopifp1_2;nhopifp2;nhopifp3;nhopifp4;nhopifp5;nhopifp6;nhopifp7;nhopifp8;nhopifp9;nhopifp10;asianfp1;asianfp1_2;asianfp2;asianfp3;asianfp4;asianfp5;asianfp6;asianfp7;asianfp8;asianfp9;asianfp10;tomrfp1;tomrfp1_2;tomrfp2;tomrfp3;tomrfp4;tomrfp5;tomrfp6;tomrfp7;tomrfp8;tomrfp9;tomrfp10;MinFp1;MinFp1_2;MinFp2;MinFp3;MinFp4;MinFp5;MinFp6;MinFp7;MinFp8;MinFp9;MinFp10;WHtp1;WHtp1_2;WHtp2;WHtp3;WHtp4;WHtp5;WHtp6;WHtp7;WHtp8;WHtp9;WHtp10;BLKtp1;BLKtp1_2;BLKtp2;BLKtp3;BLKtp4;BLKtp5;BLKtp6;BLKtp7;BLKtp8;BLKtp9;BLKtp10;HISPtp1;HISPtp1_2;HISPtp2;HISPtp3;HISPtp4;HISPtp5;HISPtp6;HISPtp7;HISPtp8;HISPtp9;HISPtp10;AIANtp1;AIANtp1_2;AIANtp2;AIANtp3;AIANtp4;AIANtp5;AIANtp6;AIANtp7;AIANtp8;AIANtp9;AIANtp10;nhopitp1;nhopitp1_2;nhopitp2;nhopitp3;nhopitp4;nhopitp5;nhopitp6;nhopitp7;nhopitp8;nhopitp9;nhopitp10;asiantp1;asiantp1_2;asiantp2;asiantp3;asiantp4;asiantp5;asiantp6;asiantp7;asiantp8;asiantp9;asiantp10;tomrtp1;tomrtp1_2;tomrtp2;tomrtp3;tomrtp4;tomrtp5;tomrtp6;tomrtp7;tomrtp8;tomrtp9;tomrtp10;MinTp1;MinTp1_2;MinTp2;MinTp3;MinTp4;MinTp5;MinTp6;MinTp7;MinTp8;MinTp9;MinTp10;MTp1;MTp1_2;MTp2;MTp3;MTp4;MTp5;MTp6;MTp7;MTp8;MTp9;MTp10;FTp1;FTp1_2;FTp2;FTp3;FTp4;FTp5;FTp6;FTp7;FTp8;FTp9;FTp10;PTOTAL1;PTOTAL1_2;PTOTAL2;PTOTAL3;PTOTAL4;PTOTAL5;PTOTAL6;PTOTAL7;PTOTAL8;PTOTAL9;PTOTAL10;NAC2_Label
11;1268;4044;13505;5874;7045;12631;12195;38015;159938;5716;278202;19239;3354;8309;3656;4847;2710;10858;30393;105326;3629;187857;14775;690;5196;2218;2198;9921;1337;7622;54612;2087;90345;4464;3540;10585;3596;6047;8401;5900;13145;18882;2880;86127;13151;2954;6577;2264;4269;1565;5510;11386;13395;1595;59339;9824;586;4008;1332;1778;6836;390;1759;5487;1285;26788;3327;40;440;272;97;443;620;3444;8902;602;15875;1015;32;224;129;59;86;568;2665;5727;350;10680;840;8;216;143;38;357;52;779;3175;252;5195;175;322;1308;1677;648;3224;5248;19852;126611;1793;165020;4337;261;814;1073;371;910;4411;15126;82910;1357;110827;3594;61;494;604;277;2314;837;4726;43701;436;54193;743;93;968;159;114;293;190;782;3729;185;7013;500;69;572;75;64;77;157;577;2029;142;4120;358;24;396;84;50;216;33;205;1700;43;2893;142;11;44;105;22;99;124;274;630;44;1465;112;8;25;82;6;19;107;233;458;36;1059;85;3;19;23;16;80;17;41;172;8;406;27;5;49;27;16;39;61;232;556;29;1051;37;4;29;13;9;13;56;186;373;22;729;24;1;20;14;7;26;5;46;183;7;322;13;33;111;38;101;132;52;286;628;183;1651;87;26;68;20;69;40;49;220;434;127;1103;50;7;43;18;32;92;3;66;194;56;548;37;504;2920;2278;998;4230;6295;24870;141056;2836;192075;6088;104;1188;886;420;3085;947;5863;49125;802;63557;1137;400;1732;1392;578;1145;5348;19007;91931;2034;128518;4951;73.0465;51.0629;48.7005;38.5427;60.5962;12.3902;45.1825;29.9513;8.3751;27.9041;21.3295;0.7913;4.3661;1.6586;2.1961;0.8375;0.6809;4.6576;7.0104;3.5808;6.1232;3.8389;6.454;18.6808;6.0274;18.2669;5.2661;7.2045;36.1706;39.7896;51.8388;23.7404;39.8369;0.1978;0.4418;0.1851;1.396;0.0852;0.1504;0.8774;0.6129;0.2864;0.6298;0.3807;0.0989;0.1247;0.2147;0.2213;0.1278;0.1029;0.4592;0.4893;0.2332;0.3849;0.262;1.7062;1.8608;4.2355;1.2768;0.9084;0.6096;1.2874;1.5178;1.2686;2.4843;1.4809;0.6429;0.2599;0.5035;0.3405;0.9794;0.3167;0.4018;0.5787;0.2714;2.2218;0.3965;9.8912;25.7342;12.8249;23.6977;8.2044;9.065;43.854;49.9987;57.4791;35.5843;46.1959;14.4906;17.293;29.6779;22.6762;25.2378;54.1208;3.198;4.6271;3.4307;22.4808;9.629;0.1978;0.9096;1.5994;2.4345;0.5394;2.8264;0.4264;2.0492;1.9851;4.4087;1.8673;1.5084;3.8619;3.6579;10.2826;3.9319;18.32;6.8635;12.4319;27.3237;7.6277;19.4797;0.0742;0.1403;0.1407;0.3916;0.2271;0.6334;0.1394;0.1079;0.1075;0.14;0.1459;0.0247;0.0676;0.1481;0.2383;0.0994;0.2058;0.041;0.121;0.1144;0.1225;0.1157;0.5935;0.7381;2.9322;1.43;0.7097;1.7101;0.2706;0.5393;1.0629;0.7523;1.0399;0.1731;0.1923;0.3184;0.3064;0.4542;0.7284;0.0246;0.1736;0.1213;0.9797;0.197;2.5717;5.9099;8.7967;15.0834;5.9617;24.424;7.7655;15.4229;30.715;14.0308;22.8456;87.5371;68.3559;78.3784;61.2189;85.8339;66.511;48.3805;34.5785;11.8058;50.3849;30.9584;0.9891;5.2757;3.2581;4.6306;1.3769;3.5072;5.0841;9.0596;5.5659;10.5318;5.7063;7.9624;22.5428;9.6853;28.5495;9.198;25.5245;43.034;52.2215;79.1626;31.3681;59.3166;0.272;0.5822;0.3258;1.7875;0.3123;0.7838;1.0168;0.7208;0.3939;0.7698;0.5266;0.1236;0.1923;0.3628;0.4597;0.2271;0.3088;0.5002;0.6103;0.3476;0.5073;0.3778;2.2997;2.5989;7.1677;2.7068;1.6182;2.3197;1.558;2.0571;2.3315;3.2365;2.5208;0.816;0.4522;0.8219;0.6469;1.4336;1.045;0.4264;0.7523;0.3927;3.2015;0.5935;12.4629;31.6441;21.6216;38.7811;14.1661;33.489;51.6195;65.4215;88.1942;49.6151;69.0416;82.9377;76.7971;61.5254;62.2404;68.8006;21.4552;89.0365;79.95;65.8543;63.4885;67.5254;17.0623;23.2029;38.4746;37.7596;31.1994;78.5448;10.9635;20.05;34.1457;36.5115;32.4746;100;100;100;100;100;100;100;100;100;100;100;Agriculture, Forestry, Fishing and Hunting
21;2614;7114;96188;38889;3916;34203;126101;112104;50707;3412;538443;65809;6229;67702;33177;3328;9559;124273;109055;49484;2661;462391;56923;885;28486;5712;588;24644;1828;3049;1223;751;76052;8886;6568;72247;28655;3354;24798;92845;75573;30488;1939;392075;55608;5799;52401;24412;2885;6978;91616;73638;29754;1473;337490;48534;769;19846;4243;469;17820;1229;1935;734;466;54585;7074;69;5304;2381;72;2748;5627;8564;3637;539;30779;1838;47;2986;1981;57;756;5564;8361;3531;460;25093;1350;22;2318;400;15;1992;63;203;106;79;5686;488;254;8753;5695;390;4985;22760;22317;14230;753;85784;5647;211;5728;5030;320;1288;22393;21716;13941;603;76135;4905;43;3025;665;70;3697;367;601;289;150;9649;742;137;7324;836;37;582;683;787;228;47;12206;1545;101;4829;634;19;204;662;708;215;40;8541;1129;36;2495;202;18;378;21;79;13;7;3665;416;34;868;557;30;486;2903;2049;732;48;8279;572;27;575;455;24;146;2785;1874;673;26;7092;507;7;293;102;6;340;118;175;59;22;1187;65;6;168;65;11;81;274;261;164;24;1132;78;5;104;59;7;34;270;257;163;8;975;68;1;64;6;4;47;4;4;1;16;157;10;46;1524;700;22;523;1009;2553;1228;62;8188;521;39;1079;606;16;153;983;2501;1207;51;7065;430;7;445;94;6;370;26;52;21;11;1123;91;546;23941;10234;562;9405;33256;36531;20219;1473;146368;10201;116;8640;1469;119;6824;599;1114;489;285;21467;1812;430;15301;8765;443;2581;32657;35417;19730;1188;124901;8389;81.5153;73.7498;54.4777;62.7735;73.6721;20.4017;72.6529;65.6872;58.6783;43.1712;62.6789;0.6607;2.0514;3.1043;5.094;1.4556;2.2103;4.4123;7.4583;6.9635;13.4818;4.6603;2.966;7.4534;5.955;12.9342;8.1716;3.7658;17.758;19.3713;27.4932;17.6729;14.1398;0.3795;0.7704;0.5978;1.17;0.6129;0.4269;2.2085;1.6717;1.3272;0.762;1.3171;0.0703;0.1033;0.1081;0.1517;0.1788;0.0994;0.2141;0.2293;0.3215;0.2345;0.1811;1.4197;1.7156;5.0204;1.6303;0.4852;0.5964;0.525;0.6316;0.424;1.1723;1.5862;0.5482;0.6534;1.1218;1.5583;0.4086;0.4473;0.7795;2.231;2.3803;1.4947;1.3121;6.0444;12.7475;15.9074;22.5385;11.3126;7.5461;25.8975;31.593;38.9098;34.8183;23.1967;10.8097;10.7493;20.6325;10.9105;11.9765;52.1007;0.9746;1.7261;1.4475;13.6577;10.1376;0.3092;0.7415;2.4099;1.0286;0.383;5.8241;0.05;0.1811;0.209;2.3154;1.056;0.6044;1.1275;3.1449;1.71;1.7875;10.809;0.291;0.5361;0.5699;4.3962;1.792;0.0984;0.0988;0.3046;0.2623;0.1532;0.9941;0.0936;0.1561;0.1164;0.6448;0.2205;0.0141;0.0152;0.0665;0.0154;0.1021;0.1374;0.0032;0.0036;0.002;0.4689;0.0292;0.506;0.6321;2.5939;0.5194;0.4597;1.1052;0.0167;0.0705;0.0256;0.2052;0.6807;0.0984;0.1383;0.4626;0.2417;0.1532;1.0818;0.0206;0.0464;0.0414;0.3224;0.2086;1.6306;2.7534;8.9824;3.7774;3.0388;19.9515;0.475;0.9937;0.9644;8.3529;3.9869;92.325;84.4991;75.1102;73.6841;85.6486;72.5024;73.6275;67.4133;60.1258;56.8288;72.8164;0.9699;2.7929;5.5142;6.1226;1.8386;8.0344;4.4623;7.6393;7.1726;15.7972;5.7163;3.5704;8.5809;9.0999;14.6442;9.9591;14.5747;18.049;19.9074;28.0632;22.0692;15.9319;0.4779;0.8692;0.9024;1.4323;0.7661;1.4209;2.3021;1.8278;1.4436;1.4068;1.5376;0.0843;0.1185;0.1747;0.1671;0.2809;0.2368;0.2173;0.2328;0.3234;0.7034;0.2102;1.9258;2.3477;7.6143;2.1497;0.9448;1.7016;0.5416;0.702;0.4496;1.3775;2.2669;0.6466;0.7917;1.5844;1.8;0.5618;1.5291;0.8002;2.2773;2.4218;1.8171;1.5207;7.675;15.5009;24.8898;26.3159;14.3514;27.4976;26.3725;32.5867;39.8742;43.1712;27.1836;87.5597;86.4973;70.3851;85.312;84.9847;27.9478;98.5504;97.2802;97.5881;77.9894;85.8756;12.4403;13.5027;29.6149;14.688;15.0153;72.0522;1.4496;2.7198;2.4119;22.0106;14.1244;100;100;100;100;100;100;100;100;100;100;100;Mining, Quarrying, and Oil and Gas Extraction
22;2519;9066;122497;34895;3124;65959;115990;30504;10013;3730;459941;64163;7150;81995;29542;2088;16773;112529;28460;9220;3191;341579;50631;1916;40502;5353;1036;49186;3461;2044;793;539;118362;13532;8147;90826;27937;2182;39679;92181;22580;6683;2651;345862;52996;6523;63690;23929;1539;10063;89844;21084;6102;2284;267991;42933;1624;27136;4008;643;29616;2337;1496;581;367;77871;10063;373;9769;2665;412;13379;10574;3745;1342;597;47178;4322;232;5087;2069;201;2747;9889;3431;1229;479;28161;2797;141;4682;596;211;10632;685;314;113;118;19017;1525;225;9312;2663;316;9536;9381;3114;1547;324;40052;3634;165;5521;2226;194;2936;9117;2993;1477;290;27592;2673;60;3791;437;122;6600;264;121;70;34;12460;961;236;10500;1035;90;1920;1570;321;146;72;18184;2294;166;6418;846;64;648;1515;306;137;64;11686;1522;70;4082;189;26;1272;55;15;9;8;6498;772;40;610;306;13;482;1329;334;111;33;3646;388;31;386;250;11;110;1245;256;103;29;2733;312;9;224;56;2;372;84;78;8;4;913;76;7;231;34;7;180;194;67;57;8;887;102;6;138;27;6;50;187;64;55;6;620;81;1;93;7;1;130;7;3;2;2;267;21;38;1249;255;104;783;761;343;127;45;4132;427;27;755;195;73;219;732;326;117;39;2796;313;11;494;60;31;564;29;17;10;6;1336;114;919;31671;6958;942;26280;23809;7924;3330;1079;114079;11167;292;13366;1345;393;19570;1124;548;212;172;40491;3469;627;18305;5613;549;6710;22685;7376;3118;907;73588;7698;71.9501;66.9124;51.9931;68.5743;49.2638;15.2564;77.4584;69.1188;60.9408;61.2332;58.2664;2.559;4.3592;4.1528;5.9292;6.4341;4.1647;8.5257;11.2477;12.274;12.8418;6.1227;1.82;4.166;4.507;6.3791;6.21;4.4513;7.8602;9.8118;14.7508;7.7748;5.999;0.3419;0.4863;0.3151;0.7164;0.3521;0.1668;1.0734;0.8392;1.0287;0.7775;0.5942;0.0662;0.1262;0.1127;0.0774;0.1921;0.0758;0.1612;0.2098;0.5493;0.1609;0.1348;1.831;2.3721;5.2393;2.4244;2.0487;0.9824;1.3061;1.0031;1.3682;1.7158;2.5408;0.2978;0.4878;0.6163;0.5588;2.3367;0.332;0.6311;1.0687;1.1685;1.0456;0.6079;6.9159;11.9976;14.9432;16.0854;17.5736;10.173;19.5577;24.1804;31.1395;24.3164;15.9994;17.9131;15.6835;22.1524;11.4859;20.5826;44.9006;2.0148;4.9043;5.8025;9.8391;16.9306;1.5553;2.3768;3.8221;1.708;6.7542;16.1191;0.5906;1.0294;1.1285;3.1635;4.1347;0.6618;1.4977;3.0948;1.2523;3.9052;10.0062;0.2276;0.3967;0.6991;0.9115;2.709;0.0993;0.1184;0.1829;0.1605;0.064;0.564;0.0724;0.2557;0.0799;0.1072;0.1985;0.011;0.0327;0.0759;0.0201;0.032;0.1971;0.006;0.0098;0.02;0.0536;0.0581;0.7721;1.2032;3.3323;0.5416;0.8323;1.9285;0.0474;0.0492;0.0899;0.2145;1.4128;0.1213;0.1777;0.4033;0.1719;0.9923;0.8551;0.025;0.0557;0.0999;0.1609;0.2905;3.2208;5.4065;10.9113;3.8544;12.58;29.6699;0.969;1.7965;2.1172;4.6113;8.8035;89.8632;82.5959;74.1455;80.0602;69.8464;60.1571;79.4732;74.0231;66.7432;71.0724;75.197;4.1143;6.736;7.9749;7.6372;13.1882;20.2838;9.1163;12.2771;13.4026;16.0054;10.2574;2.4818;5.6637;7.6018;7.6315;10.1152;14.4575;8.0878;10.2085;15.4499;8.6863;8.7081;0.4412;0.6047;0.498;0.8769;0.4161;0.7308;1.1458;1.0949;1.1086;0.8847;0.7927;0.0772;0.159;0.1886;0.0974;0.2241;0.2729;0.1673;0.2196;0.5693;0.2145;0.1929;2.6031;3.5753;8.5716;2.966;2.8809;2.9109;1.3536;1.0523;1.4581;1.9303;3.9536;0.4191;0.6655;1.0196;0.7308;3.3291;1.1871;0.6561;1.1244;1.2684;1.2064;0.8984;10.1368;17.4041;25.8545;19.9398;30.1536;39.8429;20.5268;25.9769;33.2568;28.9276;24.803;78.8661;78.91;66.9363;84.6597;66.8374;25.4294;97.0161;93.2992;92.0803;85.5496;74.2658;21.1339;21.09;33.0637;15.3403;33.1626;74.5706;2.9839;6.7008;7.9197;14.4504;25.7342;100;100;100;100;100;100;100;100;100;100;100;Utilities
23;8378;30337;106559;45236;29696;96488;597080;131405;232978;13489;1413902;130634;26848;85252;42249;21525;27450;586433;126915;221308;9878;1264391;116533;3489;21307;2987;8171;69038;10647;4490;11670;3611;149511;14101;28236;87667;33157;24687;74694;379406;84152;113180;7873;944116;111064;25121;71372;30876;18166;21088;372837;81253;106576;5903;832675;99483;3115;16295;2281;6521;53606;6569;2899;6604;1970;111441;11581;278;3893;3458;1310;5855;38255;13059;25553;1586;96895;3648;215;2562;3286;780;1618;37094;12378;23589;1073;85638;3043;63;1331;172;530;4237;1161;681;1964;513;11257;605;1104;8548;6587;2182;11137;158038;30192;86344;3432;319639;12075;911;6670;6283;1526;3290;155815;29504;83917;2583;301464;10965;193;1878;304;656;7847;2223;688;2427;849;18175;1110;423;4550;1004;625;2469;6686;921;1812;161;20695;2044;362;3269;868;424;777;6565;886;1704;76;16469;1538;61;1281;136;201;1692;121;35;108;85;4226;506;114;387;344;87;533;6382;1631;2623;150;12940;689;98;304;324;56;152;6094;1512;2311;88;11559;620;16;83;20;31;381;288;119;312;62;1381;69;52;337;185;108;435;2687;501;1092;100;5801;304;43;246;165;74;104;2603;485;1041;66;5072;245;9;91;20;34;331;84;16;51;34;729;59;130;1177;501;697;1365;5626;949;2374;187;13816;810;98;829;447;499;421;5425;897;2170;89;11514;639;32;348;54;198;944;201;52;204;98;2302;171;2101;18892;12079;5009;21794;217674;47253;119798;5616;469786;19570;374;5012;706;1650;15432;4078;1591;5066;1641;38070;2520;1727;13880;11373;3359;6362;213596;45662;114732;3975;431716;17050;82.8065;76.154;66.9789;68.2554;61.1732;21.8556;62.4434;61.834;45.7451;43.7616;58.892;0.7087;2.3294;2.4043;7.2641;2.6266;1.6769;6.2126;9.4197;10.125;7.9546;6.0569;3.0029;8.3937;6.2594;13.8894;5.1387;3.4098;26.0962;22.4527;36.0193;19.1489;21.3214;0.323;0.4746;0.2853;0.7162;0.1886;0.1575;1.0206;1.1506;0.9919;0.6524;0.8175;0.1417;0.1875;0.2309;0.3648;0.2492;0.1078;0.436;0.3691;0.4468;0.4893;0.3587;1.1933;1.1773;3.0678;1.9188;1.4278;0.8053;1.0995;0.6743;0.7314;0.5634;1.1648;0.323;0.4892;0.778;0.9882;1.6804;0.4363;0.9086;0.6826;0.9314;0.6598;0.8143;5.6927;13.0517;13.0256;25.1415;11.3113;6.5936;35.7734;34.7491;49.2459;29.4685;30.5337;10.268;8.8652;15.292;5.0424;21.9592;55.5572;1.1002;2.2062;2.8346;14.6045;7.8818;0.2077;0.4631;1.2491;0.3802;1.7848;4.3912;0.1944;0.5182;0.843;3.8031;0.7962;0.6362;0.8497;1.7624;0.672;2.2091;8.1326;0.3723;0.5236;1.0417;6.294;1.2854;0.0527;0.0528;0.0779;0.0442;0.1044;0.3949;0.0482;0.0906;0.1339;0.4596;0.0977;0.0297;0.0452;0.0854;0.0442;0.1145;0.343;0.0141;0.0122;0.0219;0.2521;0.0516;0.2011;0.3873;1.2022;0.3006;0.6769;1.7536;0.0203;0.0266;0.0464;0.6301;0.2989;0.1055;0.1309;0.3266;0.1194;0.6668;0.9784;0.0337;0.0396;0.0876;0.7265;0.1628;1.2328;1.9291;4.7035;1.5607;5.5563;15.9937;0.683;1.2108;2.1745;12.1655;2.6925;93.0745;85.0192;82.2709;73.2978;83.1324;77.4127;63.5436;64.0402;48.5797;58.3661;66.7738;0.9164;2.7925;3.6534;7.6444;4.4114;6.0681;6.407;9.938;10.968;11.7577;6.853;3.6391;9.2434;8.0218;14.5614;7.3478;11.5424;26.4685;22.9763;37.061;25.443;22.6069;0.3758;0.5274;0.3632;0.7605;0.293;0.5524;1.0689;1.2412;1.1259;1.112;0.9152;0.1714;0.2327;0.3163;0.409;0.3637;0.4508;0.45;0.3813;0.4687;0.7413;0.4103;1.3943;1.5647;4.2699;2.2195;2.1047;2.5589;1.1198;0.7009;0.7778;1.1936;1.4637;0.4285;0.6201;1.1046;1.1075;2.3471;1.4147;0.9423;0.7222;1.019;1.3863;0.9772;6.9255;14.9808;17.7291;26.7022;16.8676;22.5873;36.4564;35.9598;51.4203;41.6339;33.2262;88.4992;89.2057;80.0045;93.3969;72.4845;28.4491;98.2168;96.5831;94.9909;73.23;89.4256;11.5008;10.7943;19.9955;6.6031;27.5155;71.5509;1.7832;3.4169;5.0091;26.77;10.5744;100;100;100;100;100;100;100;100;100;100;100;Construction
