NAC2_code;TOTAL_UNITS;TOTAL1;TOTAL2;TOTAL3;TOTAL4;TOTAL5;TOTAL6;TOTAL7;TOTAL8;TOTAL9;TOTAL10;TOTAL1_2;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT1_2;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT1_2;WHT1;WHT2;WHT3;WHT4;WHT5;WHT6;WHT7;WHT8;WHT9;WHT10;WHT1_2;WHM1;WHM2;WHM3;WHM4;WHM5;WHM6;WHM7;WHM8;WHM9;WHM10;WHM1_2;WHF1;WHF2;WHF3;WHF4;WHF5;WHF6;WHF7;WHF8;WHF9;WHF10;WHF1_2;BLKT1;BLKT2;BLKT3;BLKT4;BLKT5;BLKT6;BLKT7;BLKT8;BLKT9;BLKT10;BLKT1_2;BLKM1;BLKM2;BLKM3;BLKM4;BLKM5;BLKM6;BLKM7;BLKM8;BLKM9;BLKM10;BLKM1_2;BLKF1;BLKF2;BLKF3;BLKF4;BLKF5;BLKF6;BLKF7;BLKF8;BLKF9;BLKF10;BLKF1_2;HISPT1;HISPT2;HISPT3;HISPT4;HISPT5;HISPT6;HISPT7;HISPT8;HISPT9;HISPT10;HISPT1_2;HISPM1;HISPM2;HISPM3;HISPM4;HISPM5;HISPM6;HISPM7;HISPM8;HISPM9;HISPM10;HISPM1_2;HISPF1;HISPF2;HISPF3;HISPF4;HISPF5;HISPF6;HISPF7;HISPF8;HISPF9;HISPF10;HISPF1_2;ASIANT1;ASIANT2;ASIANT3;ASIANT4;ASIANT5;ASIANT6;ASIANT7;ASIANT8;ASIANT9;ASIANT10;ASIANT1_2;ASIANM1;ASIANM2;ASIANM3;ASIANM4;ASIANM5;ASIANM6;ASIANM7;ASIANM8;ASIANM9;ASIANM10;ASIANM1_2;ASIANF1;ASIANF2;ASIANF3;ASIANF4;ASIANF5;ASIANF6;ASIANF7;ASIANF8;ASIANF9;ASIANF10;ASIANF1_2;AIANT1;AIANT2;AIANT3;AIANT4;AIANT5;AIANT6;AIANT7;AIANT8;AIANT9;AIANT10;AIANT1_2;AIANM1;AIANM2;AIANM3;AIANM4;AIANM5;AIANM6;AIANM7;AIANM8;AIANM9;AIANM10;AIANM1_2;AIANF1;AIANF2;AIANF3;AIANF4;AIANF5;AIANF6;AIANF7;AIANF8;AIANF9;AIANF10;AIANF1_2;nhopiT1;nhopiT2;nhopiT3;nhopiT4;nhopiT5;nhopiT6;nhopiT7;nhopiT8;nhopiT9;nhopiT10;nhopiT1_2;NHOPIM1;NHOPIM2;NHOPIM3;NHOPIM4;NHOPIM5;NHOPIM6;NHOPIM7;NHOPIM8;NHOPIM9;NHOPIM10;NHOPIM1_2;NHOPIF1;NHOPIF2;NHOPIF3;NHOPIF4;NHOPIF5;NHOPIF6;NHOPIF7;NHOPIF8;NHOPIF9;NHOPIF10;NHOPIF1_2;tomrT1;tomrT2;tomrT3;tomrT4;tomrT5;tomrT6;tomrT7;tomrT8;tomrT9;tomrT10;tomrT1_2;TOMRM1;TOMRM2;TOMRM3;TOMRM4;TOMRM5;TOMRM6;TOMRM7;TOMRM8;TOMRM9;TOMRM10;TOMRM1_2;TOMRF1;TOMRF2;TOMRF3;TOMRF4;TOMRF5;TOMRF6;TOMRF7;TOMRF8;TOMRF9;TOMRF10;TOMRF1_2;MinT1;MinT2;MinT3;MinT4;MinT5;MinT6;MinT7;MinT8;MinT9;MinT10;MinT1_2;MinF1;MinF2;MinF3;MinF4;MinF5;MinF6;MinF7;MinF8;MinF9;MinF10;MinF1_2;MinM1;MinM2;MinM3;MinM4;MinM5;MinM6;MinM7;MinM8;MinM9;MinM10;MinM1_2;WHMp1;WHMp1_2;WHMp2;WHMp3;WHMp4;WHMp5;WHMp6;WHMp7;WHMp8;WHMp9;WHMp10;BLKMp1;BLKMp1_2;BLKMp2;BLKMp3;BLKMp4;BLKMp5;BLKMp6;BLKMp7;BLKMp8;BLKMp9;BLKMp10;HISPMp1;HISPMp1_2;HISPMp2;HISPMp3;HISPMp4;HISPMp5;HISPMp6;HISPMp7;HISPMp8;HISPMp9;HISPMp10;AIANMp1;AIANMp1_2;AIANMp2;AIANMp3;AIANMp4;AIANMp5;AIANMp6;AIANMp7;AIANMp8;AIANMp9;AIANMp10;nhopiMp1;nhopiMp1_2;nhopiMp2;nhopiMp3;nhopiMp4;nhopiMp5;nhopiMp6;nhopiMp7;nhopiMp8;nhopiMp9;nhopiMp10;asianMp1;asianMp1_2;asianMp2;asianMp3;asianMp4;asianMp5;asianMp6;asianMp7;asianMp8;asianMp9;asianMp10;tomrMp1;tomrMp1_2;tomrMp2;tomrMp3;tomrMp4;tomrMp5;tomrMp6;tomrMp7;tomrMp8;tomrMp9;tomrMp10;MinMp1;MinMp1_2;MinMp2;MinMp3;MinMp4;MinMp5;MinMp6;MinMp7;MinMp8;MinMp9;MinMp10;WHfp1;WHfp1_2;WHfp2;WHfp3;WHfp4;WHfp5;WHfp6;WHfp7;WHfp8;WHfp9;WHfp10;BLKfp1;BLKfp1_2;BLKfp2;BLKfp3;BLKfp4;BLKfp5;BLKfp6;BLKfp7;BLKfp8;BLKfp9;BLKfp10;HISPfp1;HISPfp1_2;HISPfp2;HISPfp3;HISPfp4;HISPfp5;HISPfp6;HISPfp7;HISPfp8;HISPfp9;HISPfp10;AIANfp1;AIANfp1_2;AIANfp2;AIANfp3;AIANfp4;AIANfp5;AIANfp6;AIANfp7;AIANfp8;AIANfp9;AIANfp10;nhopifp1;nhopifp1_2;nhopifp2;nhopifp3;nhopifp4;nhopifp5;nhopifp6;nhopifp7;nhopifp8;nhopifp9;nhopifp10;asianfp1;asianfp1_2;asianfp2;asianfp3;asianfp4;asianfp5;asianfp6;asianfp7;asianfp8;asianfp9;asianfp10;tomrfp1;tomrfp1_2;tomrfp2;tomrfp3;tomrfp4;tomrfp5;tomrfp6;tomrfp7;tomrfp8;tomrfp9;tomrfp10;MinFp1;MinFp1_2;MinFp2;MinFp3;MinFp4;MinFp5;MinFp6;MinFp7;MinFp8;MinFp9;MinFp10;WHtp1;WHtp1_2;WHtp2;WHtp3;WHtp4;WHtp5;WHtp6;WHtp7;WHtp8;WHtp9;WHtp10;BLKtp1;BLKtp1_2;BLKtp2;BLKtp3;BLKtp4;BLKtp5;BLKtp6;BLKtp7;BLKtp8;BLKtp9;BLKtp10;HISPtp1;HISPtp1_2;HISPtp2;HISPtp3;HISPtp4;HISPtp5;HISPtp6;HISPtp7;HISPtp8;HISPtp9;HISPtp10;AIANtp1;AIANtp1_2;AIANtp2;AIANtp3;AIANtp4;AIANtp5;AIANtp6;AIANtp7;AIANtp8;AIANtp9;AIANtp10;nhopitp1;nhopitp1_2;nhopitp2;nhopitp3;nhopitp4;nhopitp5;nhopitp6;nhopitp7;nhopitp8;nhopitp9;nhopitp10;asiantp1;asiantp1_2;asiantp2;asiantp3;asiantp4;asiantp5;asiantp6;asiantp7;asiantp8;asiantp9;asiantp10;tomrtp1;tomrtp1_2;tomrtp2;tomrtp3;tomrtp4;tomrtp5;tomrtp6;tomrtp7;tomrtp8;tomrtp9;tomrtp10;MinTp1;MinTp1_2;MinTp2;MinTp3;MinTp4;MinTp5;MinTp6;MinTp7;MinTp8;MinTp9;MinTp10;MTp1;MTp1_2;MTp2;MTp3;MTp4;MTp5;MTp6;MTp7;MTp8;MTp9;MTp10;FTp1;FTp1_2;FTp2;FTp3;FTp4;FTp5;FTp6;FTp7;FTp8;FTp9;FTp10;PTOTAL1;PTOTAL1_2;PTOTAL2;PTOTAL3;PTOTAL4;PTOTAL5;PTOTAL6;PTOTAL7;PTOTAL8;PTOTAL9;PTOTAL10;NAC2_Label;FIRMS;pctofst
11;1217;4247;18452;6143;7803;13077;13969;36422;152039;5865;275766;17749;3462;9084;3676;5506;2361;12463;29030;102836;4010;186136;13708;785;9368;2467;2297;10716;1506;7392;49203;1855;89630;4041;3784;11881;4071;7109;9378;6732;13286;18625;2248;89836;12722;3087;7604;2470;5104;1494;6274;11264;13247;1594;61763;9625;697;4277;1601;2005;7884;458;2022;5378;654;28073;3097;37;4449;305;84;528;762;3606;5500;551;16383;561;28;212;116;43;90;637;2630;3727;270;8154;401;9;4237;189;41;438;125;976;1773;281;8229;160;296;940;1476;411;2670;6037;18398;122929;2895;159962;3910;244;593;924;252;666;5188;14284;83471;2001;110924;3301;52;347;552;159;2004;849;4114;39458;894;49038;609;90;1046;171;130;319;233;689;2957;86;6101;380;69;598;81;78;63;183;483;1360;72;3245;258;21;448;90;52;256;50;206;1597;14;2856;122;14;47;68;21;56;134;258;521;31;1252;102;12;25;54;5;8;123;220;399;29;949;74;2;22;14;16;48;11;38;122;2;303;28;5;42;12;12;44;37;91;608;14;896;31;4;24;9;7;16;30;69;383;11;571;18;1;18;3;5;28;7;22;225;3;325;13;21;47;40;36;82;34;94;899;40;1336;43;18;28;22;17;24;28;80;249;33;530;31;3;19;18;19;58;6;14;650;7;806;12;463;6571;2072;694;3699;7237;23136;133414;3617;185930;5027;88;5091;866;292;2832;1048;5370;43825;1201;61557;944;375;1480;1206;402;867;6189;17766;89589;2416;124373;4083;72.6866;54.2284;41.2096;40.2084;65.4107;11.4246;44.9137;30.9264;8.7129;27.1782;22.3969;0.6593;2.2593;1.1489;1.8883;0.5511;0.6882;4.5601;7.2209;2.4513;4.6036;2.9569;5.7452;18.5982;3.2137;15.0415;3.2295;5.0929;37.1394;39.2181;54.901;34.1176;40.224;0.2826;0.4169;0.1355;0.879;0.0641;0.0612;0.8805;0.604;0.2624;0.4945;0.3441;0.0942;0.1014;0.1301;0.1465;0.0897;0.1224;0.2148;0.1894;0.2519;0.1876;0.2071;1.6247;1.4536;3.2408;1.3186;0.9996;0.4818;1.31;1.3261;0.8945;1.2276;1.1767;0.4238;0.1747;0.1517;0.3581;0.2179;0.1835;0.2004;0.2196;0.1638;0.5627;0.1922;8.8298;23.0041;8.0208;19.6321;5.1519;6.63;44.3052;48.7782;58.925;41.1935;45.1009;16.4116;17.4489;23.1791;26.0622;25.6952;60.2891;3.2787;5.5516;3.5373;11.1509;10.18;0.2119;0.9015;22.9623;3.0767;0.5254;3.3494;0.8948;2.6797;1.1661;4.7911;2.9841;1.2244;3.4312;1.8806;8.9858;2.0377;15.3246;6.0777;11.2954;25.9526;15.243;17.7825;0.0471;0.1578;0.1192;0.2279;0.205;0.3671;0.0787;0.1043;0.0802;0.0341;0.1099;0.0235;0.0732;0.0976;0.0488;0.0641;0.2141;0.0501;0.0604;0.148;0.0512;0.1179;0.4945;0.6874;2.4279;1.4651;0.6664;1.9576;0.3579;0.5656;1.0504;0.2387;1.0357;0.0706;0.0676;0.103;0.293;0.2435;0.4435;0.043;0.0384;0.4275;0.1194;0.2923;2.0721;5.3186;27.5905;14.0973;3.7422;21.6563;7.5023;14.7438;28.8248;20.4774;22.3222;89.0982;71.6773;64.3887;66.2706;91.106;71.7137;48.1924;36.478;12.2501;38.3291;32.5769;0.8712;3.1607;24.1112;4.965;1.0765;4.0376;5.4549;9.9006;3.6175;9.3947;5.9409;6.9696;22.0294;5.0943;24.0273;5.2672;20.4175;43.2171;50.5134;80.8536;49.3606;58.0064;0.3296;0.5747;0.2547;1.107;0.2691;0.4282;0.9593;0.7084;0.3427;0.5286;0.454;0.1177;0.1747;0.2276;0.1953;0.1538;0.3365;0.2649;0.2498;0.3999;0.2387;0.3249;2.1191;2.141;5.6688;2.7837;1.666;2.4394;1.668;1.8917;1.9449;1.4663;2.2124;0.4945;0.2423;0.2547;0.6511;0.4614;0.6271;0.2434;0.2581;0.5913;0.682;0.4845;10.9018;28.3227;35.6113;33.7294;8.894;28.2863;51.8076;63.522;87.7499;61.6709;67.4231;81.5164;77.2325;49.2304;59.8405;70.5626;18.0546;89.219;79.7046;67.6379;68.3717;67.4978;18.4836;22.7675;50.7696;40.1595;29.4374;81.9454;10.781;20.2954;32.3621;31.6283;32.5022;100;100;100;100;100;100;100;100;100;100;100;Agriculture, Forestry, Fishing and Hunting;690;2.8883183569
21;1868;6067;68353;20744;2957;26222;82062;76498;31653;2912;363400;45932;5341;48124;16873;2541;6337;80746;74084;30890;2280;307286;40070;726;20229;3871;416;19885;1316;2414;763;632;56114;5862;5714;53513;16389;2643;19974;65725;58742;21521;1807;286620;40592;5064;38864;13400;2296;5006;64835;57009;20954;1505;244734;35801;650;14649;2989;347;14968;890;1733;567;302;41886;4791;63;3574;1195;48;2353;3665;4909;2177;468;19594;1142;44;1826;923;38;468;3569;4751;2121;269;14815;806;19;1748;272;10;1885;96;158;56;199;4779;336;148;5017;2270;191;2938;9801;10523;7085;510;41168;2685;120;3298;1895;156;643;9604;10208;7001;408;35622;2289;28;1719;375;35;2295;197;315;84;102;5546;396;94;5062;445;37;392;440;561;164;21;8114;898;75;3309;339;28;93;416;499;153;15;5576;649;19;1753;106;9;299;24;62;11;6;2538;249;20;520;299;21;343;2039;1405;549;72;5679;411;18;351;217;15;65;1944;1283;513;55;4825;364;2;169;82;6;278;95;122;36;17;854;47;12;305;34;3;64;129;123;42;15;769;42;8;232;28;1;16;126;118;40;14;615;32;4;73;6;2;48;3;5;2;1;154;10;16;362;112;14;158;263;235;115;19;1456;162;12;244;71;7;46;252;216;108;14;1099;129;4;118;41;7;112;11;19;7;5;357;33;353;14840;4355;314;6248;16337;17756;10132;1105;76780;5340;76;5580;882;69;4917;426;681;196;330;14228;1071;277;9260;3473;245;1331;15911;17075;9936;775;62552;4269;83.4679;77.9435;56.8578;64.597;77.6463;19.0908;79.0073;74.5235;66.1991;51.6827;67.3456;0.7252;1.7548;2.6714;4.4495;1.2851;1.7848;4.3492;6.2106;6.7008;9.2376;4.0768;1.9779;4.9835;4.825;9.1352;5.2756;2.4521;11.7033;13.3441;22.118;14.011;9.8024;0.2967;0.7925;0.5135;1.0461;0.5073;0.2479;2.3689;1.6772;1.6207;1.8887;1.3277;0.1319;0.0697;0.3394;0.135;0.0338;0.061;0.1535;0.1543;0.1264;0.4808;0.1692;1.2362;1.413;4.841;1.6342;0.9469;0.3547;0.5069;0.6523;0.4834;0.5151;1.5344;0.1978;0.2808;0.357;0.3423;0.2367;0.1754;0.3071;0.2824;0.3412;0.4808;0.3024;4.5657;9.2942;13.5473;16.7422;8.2854;5.0759;19.389;22.3208;31.3904;26.614;17.213;10.7137;10.4306;21.4314;14.409;11.7349;57.0818;1.0845;2.2654;1.7913;10.3709;11.5261;0.3132;0.7315;2.5573;1.3112;0.3382;7.1886;0.117;0.2065;0.1769;6.8338;1.3151;0.4615;0.8621;2.5149;1.8078;1.1836;8.7522;0.2401;0.4118;0.2654;3.5027;1.5261;0.033;0.1023;0.2472;0.3953;0.2029;1.0602;0.1158;0.1595;0.1137;0.5838;0.235;0.0659;0.0218;0.1068;0.0289;0.0676;0.1831;0.0037;0.0065;0.0063;0.0343;0.0424;0.3132;0.5421;2.5646;0.511;0.3044;1.1403;0.0292;0.081;0.0348;0.206;0.6984;0.0659;0.0718;0.1726;0.1976;0.2367;0.4271;0.0134;0.0248;0.0221;0.1717;0.0982;1.2527;2.3317;8.1635;4.2518;2.3334;18.7514;0.5191;0.8902;0.6192;11.3324;3.9152;94.1816;88.3741;78.2892;79.006;89.3811;76.1727;80.0919;76.7889;67.9904;62.0536;78.8718;1.0384;2.4863;5.2287;5.7607;1.6233;8.9734;4.4661;6.4172;6.8777;16.0714;5.3919;2.4394;5.8456;7.3398;10.9429;6.4592;11.2043;11.9434;13.7559;22.3833;17.5137;11.3286;0.3297;0.8948;0.7608;1.4414;0.7102;1.3081;2.4847;1.8366;1.7344;2.4725;1.5627;0.1978;0.0914;0.4462;0.1639;0.1015;0.2441;0.1572;0.1608;0.1327;0.5151;0.2116;1.5494;1.9551;7.4057;2.1452;1.2513;1.4949;0.5362;0.7334;0.5181;0.7212;2.2328;0.2637;0.3527;0.5296;0.5399;0.4735;0.6025;0.3205;0.3072;0.3633;0.6525;0.4007;5.8184;11.6259;21.7108;20.994;10.6189;23.8273;19.9081;23.2111;32.0096;37.9464;21.1282;88.0336;87.2377;70.4051;81.3392;85.9317;24.1667;98.3963;96.8444;97.5895;78.2967;84.5586;11.9664;12.7623;29.5949;18.6608;14.0683;75.8333;1.6037;3.1556;2.4105;21.7033;15.4414;100;100;100;100;100;100;100;100;100;100;100;Mining, Quarrying, and Oil and Gas Extraction;542;4.2927903137
22;2640;8691;121372;40664;2515;76868;127811;40839;10630;4851;502842;68601;7019;82516;34592;1727;19241;124245;37886;9677;4065;376428;55460;1672;38856;6072;788;57627;3566;2953;953;786;126414;13141;7940;93507;33091;2024;48164;102795;30371;7323;3568;386813;58030;6493;66555;28428;1470;11625;100298;28117;6609;2993;300540;47952;1447;26952;4663;554;36539;2497;2254;714;575;86273;10078;317;9461;3162;258;15119;11700;5603;1502;778;52320;4420;207;4806;2524;122;3138;11079;5142;1379;629;32015;2989;110;4655;638;136;11981;621;461;123;149;20305;1431;188;7704;2779;140;10342;9451;3816;1433;355;39653;3445;142;4555;2319;76;3481;9179;3672;1347;307;27669;2591;46;3149;460;64;6861;272;144;86;48;11984;854;169;9226;1112;58;2074;1632;376;144;72;16888;2025;114;5685;893;36;704;1585;352;135;66;10972;1402;55;3541;219;22;1370;47;24;9;6;5916;623;38;633;320;21;560;1536;380;107;44;3998;359;34;396;259;15;131;1444;329;98;39;3032;287;4;237;61;6;429;92;51;9;5;966;72;10;172;38;3;118;182;49;15;5;651;59;9;114;35;2;38;178;43;14;4;481;44;1;58;3;1;80;4;6;1;1;170;15;29;669;162;11;491;515;244;106;29;2519;263;20;405;134;6;124;482;231;95;27;1719;195;9;264;28;5;367;33;13;11;2;800;68;751;27865;7573;491;28704;25016;10468;3307;1283;116029;10571;225;11904;1409;234;21088;1069;699;239;211;40141;3063;526;15961;6164;257;7616;23947;9769;3068;1072;75888;7508;74.7095;69.8999;54.8355;69.9095;58.4493;15.1233;78.4737;68.8484;62.1731;61.6986;59.7683;2.3818;4.3571;3.9597;6.207;4.8509;4.0823;8.6683;12.5909;12.9727;12.9664;6.3668;1.6339;3.7769;3.7529;5.7028;3.0219;4.5285;7.1817;8.9914;12.6717;6.3286;5.5025;0.3912;0.4184;0.3263;0.6369;0.5964;0.1704;1.1298;0.8056;0.9219;0.804;0.603;0.1036;0.0641;0.0939;0.0861;0.0795;0.0494;0.1393;0.1053;0.1317;0.0825;0.0957;1.3117;2.0437;4.6839;2.196;1.4314;0.9159;1.2401;0.8619;1.27;1.3605;2.182;0.2301;0.2843;0.3337;0.3295;0.2386;0.1613;0.3771;0.5656;0.8937;0.5566;0.3419;6.0522;10.9444;13.1505;15.1584;10.2187;9.9079;18.7363;23.9208;28.8617;22.0985;15.0918;16.6494;14.6907;22.2061;11.4671;22.0278;47.5347;1.9537;5.5192;6.7168;11.8532;17.1571;1.2657;2.086;3.8353;1.569;5.4076;15.5865;0.4859;1.1288;1.1571;3.0715;4.038;0.5293;1.2449;2.5945;1.1312;2.5447;8.9257;0.2128;0.3526;0.809;0.9895;2.3833;0.046;0.105;0.1953;0.15;0.2386;0.5581;0.072;0.1249;0.0847;0.1031;0.1921;0.0115;0.0219;0.0478;0.0074;0.0398;0.1041;0.0031;0.0147;0.0094;0.0206;0.0338;0.6328;0.9082;2.9175;0.5386;0.8748;1.7823;0.0368;0.0588;0.0847;0.1237;1.1765;0.1036;0.0991;0.2175;0.0689;0.1988;0.4774;0.0258;0.0318;0.1035;0.0412;0.1591;2.5889;4.4649;9.8079;3.465;9.3042;27.434;0.8364;1.7116;2.2484;4.3496;7.9828;91.3589;84.5906;77.0417;81.3766;80.4771;62.6581;80.4273;74.3676;68.8899;73.5518;76.9254;3.6475;6.4431;7.795;7.7759;10.2584;19.6688;9.1541;13.7197;14.1298;16.0379;10.4049;2.1632;5.0218;6.3474;6.8341;5.5666;13.4542;7.3945;9.344;13.4807;7.3181;7.8858;0.4372;0.5233;0.5215;0.7869;0.835;0.7285;1.2018;0.9305;1.0066;0.907;0.7951;0.1151;0.086;0.1417;0.0934;0.1193;0.1535;0.1424;0.12;0.1411;0.1031;0.1295;1.9445;2.9519;7.6014;2.7346;2.3062;2.6981;1.2769;0.9207;1.3547;1.4842;3.3585;0.3337;0.3834;0.5512;0.3984;0.4374;0.6388;0.4029;0.5975;0.9972;0.5978;0.501;8.6411;15.4094;22.9583;18.6234;19.5229;37.3419;19.5727;25.6324;31.1101;26.4482;23.0746;80.7617;80.8443;67.986;85.0679;68.668;25.0312;97.2099;92.7692;91.0348;83.7972;74.8601;19.2383;19.1557;32.014;14.9321;31.332;74.9688;2.7901;7.2308;8.9652;16.2028;25.1399;100;100;100;100;100;100;100;100;100;100;100;Utilities;539;3.9223056149
23;7754;31675;89884;42043;22605;87225;522877;136649;207729;15637;1269711;113387;28162;73037;39291;15894;22184;513839;132211;197828;12246;1136258;101566;3513;16847;2752;6711;65041;9038;4438;9901;3391;133453;11821;29452;75678;31781;19330;68520;339316;85588;94035;8507;849665;97458;26343;62494;29651;13905;17160;333536;82593;88703;6610;748603;87608;3109;13184;2130;5425;51360;5780;2995;5332;1897;101062;9850;319;3105;2808;1281;6024;32897;12592;19312;1860;83461;3263;253;2120;2627;729;1655;31969;12074;17952;1249;73366;2738;66;985;181;552;4369;928;518;1360;611;10095;525;1294;6354;5878;1363;9262;135505;34477;88541;4792;297272;9806;1078;4981;5595;858;2560;133528;33789;85805;3997;281101;8910;216;1373;283;505;6702;1977;688;2736;795;16171;896;381;3541;934;345;2002;4956;1007;1381;167;16300;1586;309;2553;835;216;494;4878;928;1272;132;12830;1213;72;988;99;129;1508;78;79;109;35;3470;373;106;401;241;75;488;5123;1801;2358;136;11403;674;85;309;219;58;123;4931;1677;2080;113;10188;593;21;92;22;17;365;192;124;278;23;1215;81;42;277;116;54;333;2059;509;663;82;4338;203;33;190;108;29;67;2022;496;632;70;3810;163;9;87;8;25;266;37;13;31;12;528;40;81;528;285;157;596;3021;675;1439;93;7272;397;61;390;256;99;125;2975;654;1384;75;6360;341;20;138;29;58;471;46;21;55;18;912;56;2223;14206;10262;3275;18705;183561;51061;113694;7130;420046;15929;404;3663;622;1286;13681;3258;1443;4569;1494;32391;1971;1819;10543;9640;1989;5024;180303;49618;109125;5636;387655;13958;83.1665;77.2646;69.5274;70.5254;61.5129;19.6733;63.7886;60.4417;42.7013;42.2715;58.9585;0.7987;2.4147;2.3586;6.2484;3.225;1.8974;6.1141;8.8358;8.642;7.9875;5.7782;3.4033;7.858;5.5416;13.3078;3.7956;2.9349;25.5372;24.7269;41.3062;25.5612;22.139;0.2684;0.523;0.3438;0.5209;0.2566;0.141;0.9431;1.2272;1.0013;0.7226;0.8024;0.1042;0.1438;0.2114;0.2569;0.1283;0.0768;0.3867;0.363;0.3042;0.4477;0.3001;0.9755;1.0698;2.8403;1.9861;0.9555;0.5664;0.9329;0.6791;0.6123;0.8442;1.0105;0.1926;0.3007;0.4339;0.6089;0.438;0.1433;0.569;0.4786;0.6663;0.4796;0.5009;5.7427;12.3101;11.7296;22.9289;8.7989;5.7598;34.4829;36.3105;52.5324;36.0427;30.531;9.8153;8.6871;14.6678;5.0662;23.9991;58.8822;1.1054;2.1917;2.5668;12.1315;7.9594;0.2084;0.463;1.0959;0.4305;2.4419;5.0089;0.1775;0.3791;0.6547;3.9074;0.7951;0.6819;0.7902;1.5275;0.6731;2.234;7.6836;0.3781;0.5035;1.3171;5.0841;1.2736;0.0663;0.0714;0.1024;0.0523;0.0752;0.4185;0.0367;0.0907;0.1338;0.1471;0.0957;0.0284;0.0353;0.0968;0.019;0.1106;0.305;0.0071;0.0095;0.0149;0.0767;0.0416;0.2273;0.329;1.0992;0.2355;0.5707;1.7289;0.0149;0.0578;0.0525;0.2238;0.2733;0.0631;0.0494;0.1535;0.069;0.2566;0.54;0.0088;0.0154;0.0265;0.1151;0.0718;1.2755;1.7383;4.0753;1.4794;5.689;15.6847;0.6231;1.056;2.1995;9.5543;2.5511;92.9818;85.9517;84.1952;75.5917;85.5121;78.5555;64.894;62.6335;45.2681;54.403;66.918;1.0071;2.8778;3.4545;6.6789;5.6669;6.9063;6.2915;9.2148;9.2967;11.8949;6.5732;4.0852;8.6483;7.0691;13.9809;6.0296;10.6185;25.9153;25.2303;42.6233;30.6453;23.4126;0.3346;0.5944;0.4461;0.5732;0.3318;0.5595;0.9798;1.318;1.1351;0.8697;0.8981;0.1326;0.179;0.3082;0.2759;0.2389;0.3818;0.3938;0.3725;0.3192;0.5244;0.3417;1.2028;1.3987;3.9395;2.2215;1.5262;2.2952;0.9478;0.7369;0.6648;1.068;1.2838;0.2557;0.3501;0.5874;0.6779;0.6945;0.6833;0.5778;0.494;0.6927;0.5947;0.5727;7.0182;14.0483;15.8048;24.4083;14.4879;21.4445;35.106;37.3665;54.7319;45.597;33.082;88.9092;89.5746;81.257;93.4543;70.3119;25.4331;98.2715;96.7523;95.2337;78.3143;89.4895;11.0908;10.4254;18.743;6.5457;29.6881;74.5669;1.7285;3.2477;4.7663;21.6857;10.5105;100;100;100;100;100;100;100;100;100;100;100;Construction;4913;1.2598929993
