NAC2_code;TOTAL_UNITS;TOTAL1;TOTAL2;TOTAL3;TOTAL4;TOTAL5;TOTAL6;TOTAL7;TOTAL8;TOTAL9;TOTAL10;TOTAL1_2;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT1_2;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT1_2;WHT1;WHT2;WHT3;WHT4;WHT5;WHT6;WHT7;WHT8;WHT9;WHT10;WHT1_2;WHM1;WHM2;WHM3;WHM4;WHM5;WHM6;WHM7;WHM8;WHM9;WHM10;WHM1_2;WHF1;WHF2;WHF3;WHF4;WHF5;WHF6;WHF7;WHF8;WHF9;WHF10;WHF1_2;BLKT1;BLKT2;BLKT3;BLKT4;BLKT5;BLKT6;BLKT7;BLKT8;BLKT9;BLKT10;BLKT1_2;BLKM1;BLKM2;BLKM3;BLKM4;BLKM5;BLKM6;BLKM7;BLKM8;BLKM9;BLKM10;BLKM1_2;BLKF1;BLKF2;BLKF3;BLKF4;BLKF5;BLKF6;BLKF7;BLKF8;BLKF9;BLKF10;BLKF1_2;HISPT1;HISPT2;HISPT3;HISPT4;HISPT5;HISPT6;HISPT7;HISPT8;HISPT9;HISPT10;HISPT1_2;HISPM1;HISPM2;HISPM3;HISPM4;HISPM5;HISPM6;HISPM7;HISPM8;HISPM9;HISPM10;HISPM1_2;HISPF1;HISPF2;HISPF3;HISPF4;HISPF5;HISPF6;HISPF7;HISPF8;HISPF9;HISPF10;HISPF1_2;ASIANT1;ASIANT2;ASIANT3;ASIANT4;ASIANT5;ASIANT6;ASIANT7;ASIANT8;ASIANT9;ASIANT10;ASIANT1_2;ASIANM1;ASIANM2;ASIANM3;ASIANM4;ASIANM5;ASIANM6;ASIANM7;ASIANM8;ASIANM9;ASIANM10;ASIANM1_2;ASIANF1;ASIANF2;ASIANF3;ASIANF4;ASIANF5;ASIANF6;ASIANF7;ASIANF8;ASIANF9;ASIANF10;ASIANF1_2;AIANT1;AIANT2;AIANT3;AIANT4;AIANT5;AIANT6;AIANT7;AIANT8;AIANT9;AIANT10;AIANT1_2;AIANM1;AIANM2;AIANM3;AIANM4;AIANM5;AIANM6;AIANM7;AIANM8;AIANM9;AIANM10;AIANM1_2;AIANF1;AIANF2;AIANF3;AIANF4;AIANF5;AIANF6;AIANF7;AIANF8;AIANF9;AIANF10;AIANF1_2;nhopiT1;nhopiT2;nhopiT3;nhopiT4;nhopiT5;nhopiT6;nhopiT7;nhopiT8;nhopiT9;nhopiT10;nhopiT1_2;NHOPIM1;NHOPIM2;NHOPIM3;NHOPIM4;NHOPIM5;NHOPIM6;NHOPIM7;NHOPIM8;NHOPIM9;NHOPIM10;NHOPIM1_2;NHOPIF1;NHOPIF2;NHOPIF3;NHOPIF4;NHOPIF5;NHOPIF6;NHOPIF7;NHOPIF8;NHOPIF9;NHOPIF10;NHOPIF1_2;tomrT1;tomrT2;tomrT3;tomrT4;tomrT5;tomrT6;tomrT7;tomrT8;tomrT9;tomrT10;tomrT1_2;TOMRM1;TOMRM2;TOMRM3;TOMRM4;TOMRM5;TOMRM6;TOMRM7;TOMRM8;TOMRM9;TOMRM10;TOMRM1_2;TOMRF1;TOMRF2;TOMRF3;TOMRF4;TOMRF5;TOMRF6;TOMRF7;TOMRF8;TOMRF9;TOMRF10;TOMRF1_2;MinT1;MinT2;MinT3;MinT4;MinT5;MinT6;MinT7;MinT8;MinT9;MinT10;MinT1_2;MinF1;MinF2;MinF3;MinF4;MinF5;MinF6;MinF7;MinF8;MinF9;MinF10;MinF1_2;MinM1;MinM2;MinM3;MinM4;MinM5;MinM6;MinM7;MinM8;MinM9;MinM10;MinM1_2;WHMp1;WHMp1_2;WHMp2;WHMp3;WHMp4;WHMp5;WHMp6;WHMp7;WHMp8;WHMp9;WHMp10;BLKMp1;BLKMp1_2;BLKMp2;BLKMp3;BLKMp4;BLKMp5;BLKMp6;BLKMp7;BLKMp8;BLKMp9;BLKMp10;HISPMp1;HISPMp1_2;HISPMp2;HISPMp3;HISPMp4;HISPMp5;HISPMp6;HISPMp7;HISPMp8;HISPMp9;HISPMp10;AIANMp1;AIANMp1_2;AIANMp2;AIANMp3;AIANMp4;AIANMp5;AIANMp6;AIANMp7;AIANMp8;AIANMp9;AIANMp10;nhopiMp1;nhopiMp1_2;nhopiMp2;nhopiMp3;nhopiMp4;nhopiMp5;nhopiMp6;nhopiMp7;nhopiMp8;nhopiMp9;nhopiMp10;asianMp1;asianMp1_2;asianMp2;asianMp3;asianMp4;asianMp5;asianMp6;asianMp7;asianMp8;asianMp9;asianMp10;tomrMp1;tomrMp1_2;tomrMp2;tomrMp3;tomrMp4;tomrMp5;tomrMp6;tomrMp7;tomrMp8;tomrMp9;tomrMp10;MinMp1;MinMp1_2;MinMp2;MinMp3;MinMp4;MinMp5;MinMp6;MinMp7;MinMp8;MinMp9;MinMp10;WHfp1;WHfp1_2;WHfp2;WHfp3;WHfp4;WHfp5;WHfp6;WHfp7;WHfp8;WHfp9;WHfp10;BLKfp1;BLKfp1_2;BLKfp2;BLKfp3;BLKfp4;BLKfp5;BLKfp6;BLKfp7;BLKfp8;BLKfp9;BLKfp10;HISPfp1;HISPfp1_2;HISPfp2;HISPfp3;HISPfp4;HISPfp5;HISPfp6;HISPfp7;HISPfp8;HISPfp9;HISPfp10;AIANfp1;AIANfp1_2;AIANfp2;AIANfp3;AIANfp4;AIANfp5;AIANfp6;AIANfp7;AIANfp8;AIANfp9;AIANfp10;nhopifp1;nhopifp1_2;nhopifp2;nhopifp3;nhopifp4;nhopifp5;nhopifp6;nhopifp7;nhopifp8;nhopifp9;nhopifp10;asianfp1;asianfp1_2;asianfp2;asianfp3;asianfp4;asianfp5;asianfp6;asianfp7;asianfp8;asianfp9;asianfp10;tomrfp1;tomrfp1_2;tomrfp2;tomrfp3;tomrfp4;tomrfp5;tomrfp6;tomrfp7;tomrfp8;tomrfp9;tomrfp10;MinFp1;MinFp1_2;MinFp2;MinFp3;MinFp4;MinFp5;MinFp6;MinFp7;MinFp8;MinFp9;MinFp10;WHtp1;WHtp1_2;WHtp2;WHtp3;WHtp4;WHtp5;WHtp6;WHtp7;WHtp8;WHtp9;WHtp10;BLKtp1;BLKtp1_2;BLKtp2;BLKtp3;BLKtp4;BLKtp5;BLKtp6;BLKtp7;BLKtp8;BLKtp9;BLKtp10;HISPtp1;HISPtp1_2;HISPtp2;HISPtp3;HISPtp4;HISPtp5;HISPtp6;HISPtp7;HISPtp8;HISPtp9;HISPtp10;AIANtp1;AIANtp1_2;AIANtp2;AIANtp3;AIANtp4;AIANtp5;AIANtp6;AIANtp7;AIANtp8;AIANtp9;AIANtp10;nhopitp1;nhopitp1_2;nhopitp2;nhopitp3;nhopitp4;nhopitp5;nhopitp6;nhopitp7;nhopitp8;nhopitp9;nhopitp10;asiantp1;asiantp1_2;asiantp2;asiantp3;asiantp4;asiantp5;asiantp6;asiantp7;asiantp8;asiantp9;asiantp10;tomrtp1;tomrtp1_2;tomrtp2;tomrtp3;tomrtp4;tomrtp5;tomrtp6;tomrtp7;tomrtp8;tomrtp9;tomrtp10;MinTp1;MinTp1_2;MinTp2;MinTp3;MinTp4;MinTp5;MinTp6;MinTp7;MinTp8;MinTp9;MinTp10;MTp1;MTp1_2;MTp2;MTp3;MTp4;MTp5;MTp6;MTp7;MTp8;MTp9;MTp10;FTp1;FTp1_2;FTp2;FTp3;FTp4;FTp5;FTp6;FTp7;FTp8;FTp9;FTp10;PTOTAL1;PTOTAL1_2;PTOTAL2;PTOTAL3;PTOTAL4;PTOTAL5;PTOTAL6;PTOTAL7;PTOTAL8;PTOTAL9;PTOTAL10;NAC2_Label;FIRMS;pctofst
11;1206;4352;11451;6340;8175;14184;16136;37947;168671;11674;296764;17834;3619;7125;3930;5739;2644;14406;29716;110309;9518;200936;13930;733;4326;2410;2436;11540;1730;8231;58362;2156;95828;3904;3797;9353;4484;7056;10107;8270;14756;20293;7263;97971;12592;3178;5923;2855;5059;1652;7693;12408;13940;5990;68376;9678;619;3430;1629;1997;8455;577;2348;6353;1273;29595;2914;26;389;328;185;606;961;3700;6830;403;14048;620;18;156;139;109;118;811;2644;4245;244;8928;444;8;233;189;76;488;150;1056;2585;159;5120;176;397;924;1277;744;2988;6416;18148;133725;3829;172479;4031;317;574;796;458;770;5491;13717;88169;3176;116854;3386;80;350;481;286;2218;925;4431;45556;653;55625;645;93;696;176;130;341;261;760;2882;138;5851;374;75;412;87;83;75;212;543;1211;80;3052;274;18;284;89;47;266;49;217;1671;58;2799;100;12;43;43;21;69;180;457;580;21;1539;113;10;27;28;8;12;163;321;405;15;1073;84;2;16;15;13;57;17;136;175;6;466;29;8;34;28;16;39;40;80;3623;15;3937;54;4;24;22;10;12;30;64;1857;9;2062;30;4;10;6;6;27;10;16;1766;6;1875;24;19;12;4;23;34;8;46;738;5;939;50;17;9;3;12;5;6;19;482;4;591;34;2;3;1;11;29;2;27;256;1;348;16;555;2098;1856;1119;4077;7866;23191;148378;4411;198793;5242;114;896;781;439;3085;1153;5883;52009;883;66233;990;441;1202;1075;680;992;6713;17308;96369;3528;132560;4252;73.0239;54.2671;51.7247;45.0315;61.8838;11.6469;47.676;32.6982;8.2646;51.3106;23.0405;0.4136;2.4896;1.3623;2.1924;1.3333;0.8319;5.026;6.9676;2.5167;2.0901;3.0085;7.284;18.9862;5.0127;12.5552;5.6024;5.4287;34.0295;36.1478;52.2728;27.2058;39.3761;0.2298;0.471;0.2358;0.4416;0.0979;0.0846;1.0102;0.8459;0.2401;0.1285;0.3616;0.0919;0.1682;0.2096;0.347;0.1223;0.0846;0.1859;0.1687;1.101;0.0771;0.6948;1.7233;1.5364;3.5979;1.3722;1.0153;0.5288;1.3138;1.4309;0.718;0.6853;1.0284;0.3906;0.1906;0.0786;0.0473;0.1468;0.0353;0.0372;0.0501;0.2858;0.0343;0.1991;10.1333;23.8421;10.4969;16.9558;8.318;6.9938;41.6026;45.611;57.1343;30.221;44.6685;14.2233;16.3396;29.9537;25.694;24.4281;59.6094;3.5759;6.1876;3.7665;10.9046;9.9726;0.1838;0.9869;2.0348;2.9811;0.9297;3.4405;0.9296;2.7828;1.5326;1.362;1.7253;1.8382;3.6167;3.0565;7.5868;3.4985;15.6373;5.7325;11.6768;27.0088;5.5936;18.7439;0.046;0.1626;0.1397;0.2366;0.159;0.4019;0.1054;0.3584;0.1038;0.0514;0.157;0.0919;0.1346;0.0873;0.0946;0.0734;0.1904;0.062;0.0422;1.047;0.0514;0.6318;0.4136;0.5607;2.4801;1.4038;0.5749;1.8754;0.3037;0.5719;0.9907;0.4968;0.9432;0.046;0.0897;0.0262;0.0158;0.1346;0.2045;0.0124;0.0712;0.1518;0.0086;0.1173;2.6195;5.5512;7.8246;12.3186;5.37;21.7499;7.1455;15.5032;30.8346;7.5638;22.3184;87.2472;70.6067;81.6785;70.7256;86.3119;71.2563;51.2519;38.8858;12.0311;62.2152;33.0131;0.5974;3.4765;3.3971;5.1735;2.263;4.2724;5.9556;9.7504;4.0493;3.4521;4.7337;9.1222;22.6029;8.0692;20.142;9.1009;21.066;39.762;47.8246;79.2816;32.7994;58.1199;0.2757;0.6336;0.3755;0.6782;0.2569;0.4865;1.1155;1.2043;0.3439;0.1799;0.5186;0.1838;0.3028;0.2969;0.4416;0.1957;0.275;0.2479;0.2108;2.148;0.1285;1.3266;2.1369;2.0971;6.0781;2.776;1.5902;2.4041;1.6175;2.0028;1.7087;1.1821;1.9716;0.4366;0.2804;0.1048;0.0631;0.2813;0.2397;0.0496;0.1212;0.4375;0.0428;0.3164;12.7528;29.3933;18.3215;29.2744;13.6881;28.7437;48.7481;61.1142;87.9689;37.7848;66.9869;83.1572;78.1092;62.2216;61.9874;70.2018;18.6407;89.2786;78.3092;65.3989;81.5316;67.709;16.8428;21.8908;37.7784;38.0126;29.7982;81.3593;10.7214;21.6908;34.6011;18.4684;32.291;100;100;100;100;100;100;100;100;100;100;100;Agriculture, Forestry, Fishing and Hunting;725;3.7123775121
21;1769;9262;61331;21630;3251;26699;79905;88676;48726;2237;379205;37488;8365;44146;17782;2910;6609;78285;86017;47431;1770;326580;33265;897;17185;3848;341;20090;1620;2659;1295;467;52625;4223;8431;49077;17323;2924;20371;62869;66327;31309;1447;293489;33411;7635;36411;14283;2627;5124;61857;64518;30494;1170;253992;29873;796;12666;3040;297;15247;1012;1809;815;277;39497;3538;90;3147;1231;59;2206;3983;5559;3433;398;21019;913;65;1650;966;52;437;3887;5413;3277;324;16758;687;25;1497;265;7;1769;96;146;156;74;4261;226;556;4220;2215;198;3215;10318;14424;12501;324;50094;2123;506;2798;1906;170;842;9949;13907;12248;227;44428;1875;50;1422;309;28;2373;369;517;253;97;5666;248;116;4245;526;39;422;646;414;197;22;7231;604;101;2853;387;32;106;586;362;182;20;5078;449;15;1392;139;7;316;60;52;15;2;2153;155;57;482;278;26;378;1913;1765;1119;41;6442;383;48;334;203;26;71;1836;1638;1067;24;5592;345;9;148;75;0;307;77;127;52;17;850;38;3;51;14;2;36;91;93;43;2;351;16;3;27;11;1;11;87;89;42;2;285;12;0;24;3;1;25;4;4;1;0;66;4;9;109;43;3;71;85;94;124;3;579;38;7;73;26;2;18;83;90;121;3;447;24;2;36;17;1;53;2;4;3;0;132;14;831;12254;4307;327;6328;17036;22349;17417;790;85716;4077;101;4519;808;44;4843;608;850;480;190;13128;685;730;7735;3499;283;1485;16428;21499;16937;600;72588;3392;82.4336;79.6868;59.368;66.0333;80.8059;19.1917;77.4132;72.757;62.5826;52.3022;66.9801;0.7018;1.8326;2.6903;4.466;1.5995;1.6368;4.8645;6.1042;6.7254;14.4837;4.4192;5.4632;5.0016;4.5621;8.8118;5.2292;3.1537;12.451;15.6829;25.1365;10.1475;11.7161;0.5182;0.9203;0.5446;0.9385;0.7998;0.2659;2.2977;1.8472;2.1898;1.0729;1.4747;0.0324;0.032;0.044;0.0509;0.0308;0.0412;0.1089;0.1004;0.0862;0.0894;0.0752;1.0905;1.1977;4.6518;1.7892;0.9843;0.397;0.7334;0.4082;0.3735;0.8941;1.3391;0.0756;0.064;0.119;0.1202;0.0615;0.0674;0.1039;0.1015;0.2483;0.1341;0.1179;7.8817;9.0482;12.6119;16.1766;8.705;5.562;20.5594;24.2444;34.7597;26.8216;19.1422;8.5943;9.4377;20.6519;14.0546;9.1357;57.107;1.2665;2.04;1.6726;12.3827;10.4157;0.2699;0.6029;2.4409;1.2252;0.2153;6.6257;0.1201;0.1646;0.3202;3.308;1.1237;0.5398;0.6615;2.3186;1.4286;0.8613;8.888;0.4618;0.583;0.5192;4.3362;1.4942;0.0972;0.1014;0.2413;0.3467;0;1.1499;0.0964;0.1432;0.1067;0.7599;0.2242;0;0.0107;0.0391;0.0139;0.0308;0.0936;0.005;0.0045;0.0021;0;0.0174;0.162;0.4135;2.2697;0.6426;0.2153;1.1836;0.0751;0.0586;0.0308;0.0894;0.5678;0.0216;0.0373;0.0587;0.0786;0.0308;0.1985;0.0025;0.0045;0.0062;0;0.0348;1.0905;1.8273;7.3682;3.7356;1.3534;18.1393;0.7609;0.9585;0.9851;8.4935;3.462;91.0279;89.1245;80.0199;80.0878;89.9416;76.2987;78.6797;74.797;64.2552;64.6848;77.3959;0.9717;2.4354;5.1312;5.6912;1.8148;8.2625;4.9847;6.2689;7.0455;17.7917;5.5429;6.003;5.6631;6.8807;10.2404;6.0904;12.0416;12.9128;16.266;25.6557;14.4837;13.2103;0.6154;1.0217;0.7859;1.2853;0.7998;1.4158;2.3941;1.9904;2.2965;1.8328;1.6988;0.0324;0.0427;0.0832;0.0647;0.0615;0.1348;0.1139;0.1049;0.0882;0.0894;0.0926;1.2524;1.6112;6.9215;2.4318;1.1996;1.5806;0.8085;0.4669;0.4043;0.9835;1.9069;0.0972;0.1014;0.1777;0.1988;0.0923;0.2659;0.1064;0.106;0.2545;0.1341;0.1527;8.9721;10.8755;19.9801;19.9122;10.0584;23.7013;21.3203;25.203;35.7448;35.3152;22.6041;90.3153;88.7351;71.9799;82.2099;89.5109;24.7537;97.9726;97.0014;97.3423;79.1238;86.1223;9.6847;11.2649;28.0201;17.7901;10.4891;75.2463;2.0274;2.9986;2.6577;20.8762;13.8777;100;100;100;100;100;100;100;100;100;100;100;Mining;472;4.3902374705
22;2603;10090;114941;39073;2553;79020;127181;41817;12097;4567;494106;62767;8140;78958;33086;1639;19864;123420;38641;11048;3804;369970;51370;1950;35983;5987;914;59156;3761;3176;1049;763;124136;11397;9156;90835;31531;2016;50562;103159;30649;8034;3248;382781;53591;7465;65170;26937;1378;12478;100478;28326;7265;2722;296952;44733;1691;25665;4594;638;38084;2681;2323;769;526;85829;8858;390;8508;3256;333;15558;11530;5900;1802;748;52100;4075;261;4295;2594;139;3198;10986;5401;1666;597;31957;2820;129;4213;662;194;12360;544;499;136;151;20143;1255;260;6681;2721;112;9809;8915;4194;1918;408;38081;3063;200;3989;2307;65;3243;8560;3988;1817;361;26865;2335;60;2692;414;47;6566;355;206;101;47;11216;728;215;7831;1105;52;2150;1508;488;145;84;15109;1531;152;4825;867;30;721;1460;402;133;67;9726;1069;63;3006;238;22;1429;48;86;12;17;5383;462;41;581;324;21;578;1518;378;136;51;3940;312;37;368;274;16;133;1418;333;115;44;2998;260;4;213;50;5;445;100;45;21;7;942;52;3;102;23;4;83;141;30;15;14;455;40;2;59;20;3;23;137;27;13;0;314;30;1;43;3;1;60;4;3;2;14;141;10;25;403;113;15;280;410;178;47;14;1640;155;23;252;87;8;68;381;164;39;13;1158;123;2;151;26;7;212;29;14;8;1;482;32;934;24106;7542;537;28458;24022;11168;4063;1319;111325;9176;259;10318;1393;276;21072;1080;853;280;237;38307;2539;675;13788;6149;261;7386;22942;10315;3783;1082;73018;6637;73.9841;71.2683;56.6987;68.9402;53.9757;15.7909;79.0039;67.738;60.0562;59.6015;60.0988;2.5867;4.4928;3.7367;6.6389;5.4446;4.0471;8.6381;12.9158;13.772;13.072;6.4676;1.9822;3.7201;3.4705;5.9043;2.546;4.104;6.7306;9.5368;15.0203;7.9045;5.4371;0.3667;0.4142;0.3202;0.7013;0.6267;0.1683;1.1149;0.7963;0.9506;0.9634;0.6068;0.0198;0.0478;0.0513;0.0512;0.1175;0.0291;0.1077;0.0646;0.1075;0;0.0635;1.5064;1.7031;4.1978;2.2189;1.1751;0.9124;1.148;0.9613;1.0994;1.467;1.9684;0.2279;0.196;0.2192;0.2227;0.3134;0.0861;0.2996;0.3922;0.3224;0.2847;0.2344;6.6898;10.574;11.9957;15.7372;10.2233;9.347;18.0389;24.667;31.2722;23.6917;14.7778;16.7592;14.1125;22.3288;11.7575;24.9902;48.1954;2.108;5.5552;6.3569;11.5174;17.3706;1.2785;1.9995;3.6654;1.6943;7.5989;15.6416;0.4277;1.1933;1.1242;3.3063;4.0767;0.5946;1.1598;2.3421;1.0596;1.841;8.3093;0.2791;0.4926;0.8349;1.0291;2.27;0.0396;0.0828;0.1853;0.128;0.1958;0.5631;0.0786;0.1076;0.1736;0.1533;0.1906;0.0099;0.0159;0.0374;0.0077;0.0392;0.0759;0.0031;0.0072;0.0165;0.3065;0.0285;0.6244;0.7361;2.6153;0.6091;0.8617;1.8084;0.0377;0.2057;0.0992;0.3722;1.0894;0.0198;0.051;0.1314;0.0665;0.2742;0.2683;0.0228;0.0335;0.0661;0.0219;0.0975;2.5669;4.0451;8.9768;3.5651;10.8108;26.6667;0.8492;2.0398;2.3146;5.1894;7.7528;90.7433;85.3809;79.0275;80.6977;78.9659;63.9863;81.112;73.2932;66.4132;71.1189;77.4694;3.8652;6.4923;7.4021;8.3331;13.0435;19.6887;9.0658;14.1091;14.8963;16.3784;10.5443;2.5768;4.88;5.8125;6.9639;4.387;12.4133;7.0097;10.0294;15.8552;8.9337;7.7071;0.4063;0.4971;0.5055;0.8292;0.8226;0.7315;1.1936;0.9039;1.1242;1.1167;0.7974;0.0297;0.0637;0.0887;0.0589;0.1567;0.105;0.1109;0.0717;0.124;0.3065;0.0921;2.1308;2.4392;6.8131;2.828;2.0368;2.7208;1.1857;1.167;1.1986;1.8393;3.0578;0.2478;0.2469;0.3506;0.2892;0.5875;0.3543;0.3224;0.4257;0.3885;0.3065;0.3319;9.2567;14.6191;20.9725;19.3023;21.0341;36.0137;18.888;26.7068;33.5868;28.8811;22.5306;80.6739;81.8424;68.6944;84.6774;64.199;25.1379;97.0428;92.405;91.3284;83.2932;74.8766;19.3261;18.1576;31.3056;15.3226;35.801;74.8621;2.9572;7.595;8.6716;16.7068;25.1234;100;100;100;100;100;100;100;100;100;100;100;Utilities;514;3.8847939511
23;8333;36932;94986;49391;34228;108271;646082;180114;299835;19706;1596031;126486;32670;76813;45659;20708;25977;633155;173305;287885;15373;1424045;112500;4262;18173;3732;13520;82294;12927;6809;11950;4333;171986;13986;33708;79470;36218;28906;84718;403894;103814;117464;11558;1007122;107372;29936;65255;33343;17957;19882;395869;99482;111091;8816;877237;95606;3772;14215;2875;10949;64836;8025;4332;6373;2742;129885;11766;412;3633;3454;1848;6696;38513;17842;25838;1551;103216;3429;343;2428;3211;857;1612;37118;16913;24478;1104;90901;2837;69;1205;243;991;5084;1395;929;1360;447;12315;592;2154;7487;7702;2445;12624;185966;53680;149317;6048;440256;12833;1849;5977;7294;1358;3414;183022;52454;145691;5033;417839;11747;305;1510;408;1087;9210;2944;1226;3626;1015;22417;1086;371;3237;1004;603;2542;6025;1227;1934;155;18672;1574;302;2258;850;305;690;5889;1172;1826;104;14583;1187;69;979;154;298;1852;136;55;108;51;4089;387;120;444;258;166;619;6849;2299;2557;163;14237;762;97;351;237;113;149;6598;2104;2263;124;12732;696;23;93;21;53;470;251;195;294;39;1505;66;64;270;227;76;500;2373;652;901;96;5349;190;54;214;213;34;88;2315;626;863;83;4653;163;10;56;14;42;412;58;26;38;13;696;27;103;445;528;184;572;2462;600;1824;135;7179;326;89;330;511;84;142;2344;554;1673;109;6100;264;14;115;17;100;430;118;46;151;26;1079;62;3224;15516;13173;5322;23553;242188;76300;182371;8148;588909;19114;490;3958;857;2571;17458;4902;2477;5577;1591;42101;2220;2734;11558;12316;2751;6095;237286;73823;176794;6557;546808;16894;81.0571;75.5862;68.6996;67.5083;52.4629;18.3632;61.2723;55.2328;37.0507;44.7376;54.9637;0.9287;2.2429;2.5562;6.5012;2.5038;1.4889;5.7451;9.3902;8.1638;5.6024;5.6954;5.0065;9.2872;6.2925;14.7679;3.9675;3.1532;28.328;29.1227;48.5904;25.5404;26.1799;0.2626;0.5503;0.3695;0.4798;0.3301;0.1376;1.0212;1.1681;0.7547;0.6292;0.7977;0.1462;0.1289;0.2253;0.4313;0.0993;0.0813;0.3583;0.3476;0.2878;0.4212;0.2915;0.8177;0.9384;2.3772;1.721;0.8911;0.6373;0.9115;0.6507;0.609;0.5278;0.9137;0.241;0.2087;0.3474;1.0346;0.2454;0.1312;0.3628;0.3076;0.558;0.5531;0.3822;7.4028;13.3564;12.1681;24.9357;8.0373;5.6294;36.7269;40.9868;58.9638;33.2741;34.2605;10.2134;9.3022;14.9654;5.8209;31.9884;59.8831;1.2421;2.4051;2.1255;13.9145;8.138;0.1868;0.468;1.2686;0.492;2.8953;4.6956;0.2159;0.5158;0.4536;2.2683;0.7716;0.8258;0.8586;1.5897;0.8261;3.1758;8.5064;0.4557;0.6807;1.2093;5.1507;1.4045;0.0623;0.0522;0.0979;0.0425;0.1548;0.4341;0.0388;0.1083;0.0981;0.1979;0.0943;0.0271;0.0213;0.059;0.0283;0.1227;0.3805;0.009;0.0144;0.0127;0.066;0.0436;0.1868;0.306;1.0307;0.3118;0.8706;1.7105;0.021;0.0305;0.036;0.2588;0.2562;0.0379;0.049;0.1211;0.0344;0.2922;0.3972;0.0183;0.0255;0.0504;0.1319;0.0676;1.3268;1.7551;4.1669;1.7351;7.5114;16.1244;0.7587;1.3752;1.86;8.0737;2.6379;91.2704;84.8884;83.665;73.3291;84.4513;78.2463;62.5144;57.6379;39.1762;58.6522;63.1017;1.1156;2.711;3.8248;6.9932;5.3991;6.1845;5.961;9.9059;8.6174;7.8707;6.467;5.8323;10.1458;7.8822;15.5939;7.1433;11.6596;28.7837;29.8033;49.7997;30.6912;27.5844;0.3249;0.6024;0.4674;0.5224;0.485;0.5717;1.0601;1.2764;0.8528;0.8272;0.892;0.1733;0.1502;0.2843;0.4596;0.222;0.4618;0.3673;0.362;0.3005;0.4872;0.3351;1.0045;1.2444;3.4079;2.0328;1.7617;2.3478;0.9325;0.6812;0.645;0.7866;1.1699;0.2789;0.2577;0.4685;1.069;0.5376;0.5283;0.3811;0.3331;0.6083;0.6851;0.4498;8.7296;15.1116;16.335;26.6709;15.5487;21.7537;37.4856;42.3621;60.8238;41.3478;36.8983;88.4599;88.9426;80.8677;92.444;60.5002;23.9926;97.9992;96.2196;96.0145;78.0118;89.2241;11.5401;11.0574;19.1323;7.556;39.4998;76.0074;2.0008;3.7804;3.9855;21.9882;10.7759;100;100;100;100;100;100;100;100;100;100;100;Construction;5103;1.1433361883
